screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,days_used,price_category,model_age,device_brand_Alcatel,device_brand_Apple,device_brand_Asus,device_brand_BlackBerry,device_brand_Celkon,device_brand_Coolpad,device_brand_Gionee,device_brand_Google,device_brand_HTC,device_brand_Honor,device_brand_Huawei,device_brand_Infinix,device_brand_Karbonn,device_brand_LG,device_brand_Lava,device_brand_Lenovo,device_brand_Meizu,device_brand_Micromax,device_brand_Microsoft,device_brand_Motorola,device_brand_Nokia,device_brand_OnePlus,device_brand_Oppo,device_brand_Others,device_brand_Panasonic,device_brand_Realme,device_brand_Samsung,device_brand_Sony,device_brand_Spice,device_brand_Vivo,device_brand_XOLO,device_brand_Xiaomi,device_brand_ZTE,os_Others,os_Windows,os_iOS,4g_yes,5g_yes
10.29,8.0,1.3,16.0,4.0,2100.0,190.0,814,Budget,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.29,5.0,1.3,16.0,4.0,1730.0,123.3,1086,Budget,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.29,3.15,1.3,16.0,4.0,2100.0,108.0,1083,Budget,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.16,5.0,1.3,16.0,4.0,2100.0,100.0,1020,Budget,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.75,3.15,1.3,16.0,4.0,2100.0,125.0,1028,Budget,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12.7,8.0,2.0,32.0,4.0,2100.0,175.0,894,Mid-Range,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12.7,5.0,0.3,16.0,4.0,2000.0,161.0,967,Budget,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12.7,8.0,3.0,16.0,4.0,2100.0,176.0,1088,Mid-Range,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12.7,5.0,1.3,16.0,4.0,2100.0,186.0,667,Mid-Range,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.29,5.0,1.3,16.0,4.0,2100.0,143.0,878,Budget,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.29,3.15,1.3,16.0,4.0,2100.0,130.0,1054,Budget,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10.16,3.15,1.3,16.0,4.0,1300.0,90.0,858,Budget,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7.75,3.15,1.3,16.0,4.0,1500.0,135.0,615,Budget,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12.7,5.0,1.3,16.0,4.0,2100.0,185.0,747,Budget,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12.78,8.0,5.0,16.0,4.0,2550.0,196.3,912,Mid-Range,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
